,entities,context_annotations,source,geo,conversation_id,public_metrics,text,id,lang,created_at,possibly_sensitive,author_id,reply_settings,attachments,referenced_tweets,in_reply_to_user_id
91,"{'urls': [{'start': 53, 'end': 75, 'url': 'http://t.co/OMqu3cQyxG', 'expanded_url': 'https://twitter.com/micahhenning/status/450969332873306112/photo/1', 'display_url': 'pic.twitter.com/OMqu3cQyxG'}], 'hashtags': [{'start': 31, 'end': 36, 'tag': 'SAAM'}, {'start': 37, 'end': 46, 'tag': 'wearteal'}, {'start': 47, 'end': 52, 'tag': 'teal'}]}",,Twitter for iPhone,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38726192, 43.13926946]}, 'place_id': '93e191cd736864c0'}",450969332873306112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sexual Assault Awareness Month #SAAM #wearteal #teal http://t.co/OMqu3cQyxG,450969332873306112,en,2014-04-01T12:14:02.000Z,False,14304668,everyone,{'media_keys': ['3_450969332239982592']},,
92,"{'urls': [{'start': 117, 'end': 139, 'url': 'http://t.co/IRqegEnGZC', 'expanded_url': 'http://bitly.com/YrNG9H', 'display_url': 'bitly.com/YrNG9H'}]}",,eLobbyist,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '93e191cd736864c0'}",449613405515952128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",AB563 [Complete] Fixing an incorrect cross-reference under the statute of limitations for repeated sexual assault... http://t.co/IRqegEnGZC,449613405515952128,en,2014-03-28T18:26:03.000Z,False,104739158,everyone,,,
93,"{'annotations': [{'start': 0, 'end': 8, 'probability': 0.982, 'type': 'Person', 'normalized_text': 'Eric Bass'}], 'hashtags': [{'start': 117, 'end': 123, 'tag': 'News3'}]}",,Twitter for Android,,443886377252319232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Eric Bass' bail set for $75k. He is a sexual assault suspect in the high profile home invasion we've been covering.  #News3,443886377252319232,en,2014-03-12T23:08:54.000Z,False,226319809,everyone,,,
94,"{'annotations': [{'start': 64, 'end': 79, 'probability': 0.988, 'type': 'Person', 'normalized_text': 'Manuel Camposeco'}], 'hashtags': [{'start': 13, 'end': 19, 'tag': 'NBC15'}]}",,Twitter for iPhone,"{'coordinates': {'type': 'Point', 'coordinates': [-89.48721939, 43.05120349]}, 'place_id': '93e191cd736864c0'}",439543883765006336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Coming up on #NBC15 News at 6: More details about the arrest of Manuel Camposeco, wanted for a sexual assault 12 years ago.",439543883765006336,en,2014-02-28T23:33:22.000Z,False,205965419,everyone,,,
95,"{'urls': [{'start': 117, 'end': 139, 'url': 'http://t.co/IRqegEnGZC', 'expanded_url': 'http://bitly.com/YrNG9H', 'display_url': 'bitly.com/YrNG9H'}]}",,eLobbyist,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '93e191cd736864c0'}",438766946151309312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",AB563 [Update] Fixing an incorrect cross-reference under the statute of limitations for repeated sexual assault o... http://t.co/IRqegEnGZC,438766946151309312,en,2014-02-26T20:06:06.000Z,False,104739158,everyone,,,
96,"{'urls': [{'start': 117, 'end': 139, 'url': 'http://t.co/IRqegEEK1C', 'expanded_url': 'http://bitly.com/YrNG9H', 'display_url': 'bitly.com/YrNG9H'}]}",,eLobbyist,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '93e191cd736864c0'}",430968064214302720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",AB563 [Update] Fixing an incorrect cross-reference under the statute of limitations for repeated sexual assault o... http://t.co/IRqegEEK1C,430968064214302720,en,2014-02-05T07:36:08.000Z,False,104739158,everyone,,,
97,"{'urls': [{'start': 117, 'end': 139, 'url': 'http://t.co/sxVuBntAkf', 'expanded_url': 'http://bitly.com/WiupZF', 'display_url': 'bitly.com/WiupZF'}]}",,eLobbyist,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '93e191cd736864c0'}",425997817698861056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",SB429 [Update] Fixing an incorrect cross-reference under the statute of limitations for repeated sexual assault o... http://t.co/sxVuBntAkf,425997817698861056,en,2014-01-22T14:26:09.000Z,False,104739158,everyone,,,
98,"{'urls': [{'start': 117, 'end': 139, 'url': 'http://t.co/IRqegEEK1C', 'expanded_url': 'http://bitly.com/YrNG9H', 'display_url': 'bitly.com/YrNG9H'}]}",,eLobbyist,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '93e191cd736864c0'}",423755546731503616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",AB563 [Update] Fixing an incorrect cross-reference under the statute of limitations for repeated sexual assault o... http://t.co/IRqegEEK1C,423755546731503616,en,2014-01-16T09:56:09.000Z,False,104739158,everyone,,,
99,"{'urls': [{'start': 117, 'end': 139, 'url': 'http://t.co/IRqegEEK1C', 'expanded_url': 'http://bitly.com/YrNG9H', 'display_url': 'bitly.com/YrNG9H'}]}",,eLobbyist,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '93e191cd736864c0'}",423551682401042432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",AB563 [Update] Fixing an incorrect cross-reference under the statute of limitations for repeated sexual assault o... http://t.co/IRqegEEK1C,423551682401042432,en,2014-01-15T20:26:04.000Z,False,104739158,everyone,,,
100,"{'urls': [{'start': 117, 'end': 139, 'url': 'http://t.co/IRqegEEK1C', 'expanded_url': 'http://bitly.com/YrNG9H', 'display_url': 'bitly.com/YrNG9H'}]}",,eLobbyist,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '93e191cd736864c0'}",421281712031948800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",AB563 [Update] Fixing an incorrect cross-reference under the statute of limitations for repeated sexual assault o... http://t.co/IRqegEEK1C,421281712031948800,en,2014-01-09T14:06:01.000Z,False,104739158,everyone,,,
101,"{'urls': [{'start': 117, 'end': 139, 'url': 'http://t.co/IRqegEEK1C', 'expanded_url': 'http://bitly.com/YrNG9H', 'display_url': 'bitly.com/YrNG9H'}]}",,eLobbyist,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '93e191cd736864c0'}",414335949238460416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",AB563 [Update] Fixing an incorrect cross-reference under the statute of limitations for repeated sexual assault o... http://t.co/IRqegEEK1C,414335949238460416,en,2013-12-21T10:06:02.000Z,False,104739158,everyone,,,
102,"{'hashtags': [{'start': 114, 'end': 128, 'tag': 'examRapeCourt'}]}",,Twitter for iPhone,"{'coordinates': {'type': 'Point', 'coordinates': [-89.40394476, 43.07481242]}, 'place_id': '93e191cd736864c0'}",413336099419725824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","Pending sexual assault case between me and math final. Unclear who the victim was, verdict expected within a week #examRapeCourt",413336099419725824,en,2013-12-18T15:53:00.000Z,False,282730022,everyone,,,
103,"{'urls': [{'start': 117, 'end': 139, 'url': 'http://t.co/IRqegEEK1C', 'expanded_url': 'http://bitly.com/YrNG9H', 'display_url': 'bitly.com/YrNG9H'}]}",,eLobbyist,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '93e191cd736864c0'}",411472093130530816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",AB563 [NEW] Fixing an incorrect cross-reference under the statute of limitations for repeated sexual assault of t... http://t.co/IRqegEEK1C,411472093130530816,en,2013-12-13T12:26:06.000Z,False,104739158,everyone,,,
104,"{'urls': [{'start': 117, 'end': 139, 'url': 'http://t.co/sxVuBntAkf', 'expanded_url': 'http://bitly.com/WiupZF', 'display_url': 'bitly.com/WiupZF'}]}",,eLobbyist,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '93e191cd736864c0'}",411275816434405376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",SB429 [NEW] Fixing an incorrect cross-reference under the statute of limitations for repeated sexual assault of t... http://t.co/sxVuBntAkf,411275816434405376,en,2013-12-12T23:26:10.000Z,False,104739158,everyone,,,
105,"{'urls': [{'start': 2, 'end': 24, 'url': 'http://t.co/DeVInkdc02', 'expanded_url': 'http://espn.go.com/college-football/story/_/id/10082441/jameis-winston-not-charged-sexual-assault-investigation', 'display_url': 'espn.go.com/college-footba…'}, {'start': 45, 'end': 67, 'url': 'http://t.co/tfQU0JuIE9', 'expanded_url': 'http://es.pn/lyCHK9', 'display_url': 'es.pn/lyCHK9'}], 'annotations': [{'start': 32, 'end': 42, 'probability': 0.4266, 'type': 'Person', 'normalized_text': 'ScoreCenter'}]}",,Twitter for Android,"{'coordinates': {'type': 'Point', 'coordinates': [-89.5076148, 43.0553152]}, 'place_id': '93e191cd736864c0'}",408705358366928896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",… http://t.co/DeVInkdc02?  –via ScoreCenter (http://t.co/tfQU0JuIE9),408705358366928896,pt,2013-12-05T21:12:05.000Z,False,330075667,everyone,,,
106,"{'mentions': [{'start': 0, 'end': 11, 'username': 'rolontloss', 'id': '2596523388'}]}",,Twitter for iPhone,"{'coordinates': {'type': 'Point', 'coordinates': [-89.50259682, 43.05905764]}, 'place_id': '93e191cd736864c0'}",391588801576849408,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","@rolontloss let this be a lesson to anyone encouraging sexual assault, you'll be take to task for your irresponsibility.",392464952755101696,en,2013-10-22T01:38:31.000Z,False,18386639,everyone,,"[{'type': 'replied_to', 'id': '392460621356085249'}]",283826600
107,,,Twitter for iPhone,"{'coordinates': {'type': 'Point', 'coordinates': [-89.40030923, 43.07042112]}, 'place_id': '93e191cd736864c0'}",390159112903737344,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Wtf ?! Sexual assault at the SERF ?! This is getting ridiculous,390159112903737344,en,2013-10-15T16:55:55.000Z,False,630021470,everyone,,,
108,"{'hashtags': [{'start': 123, 'end': 132, 'tag': 'dearlord'}]}",,Twitter for iPhone,"{'coordinates': {'type': 'Point', 'coordinates': [-89.41037479, 43.06840446]}, 'place_id': '93e191cd736864c0'}",389033369365123072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",The fact that last week there were gun shots and last night there was a sexual assault down the street from my apartment 😱 #dearlord,389033369365123072,en,2013-10-12T14:22:37.000Z,False,425521624,everyone,,,
109,"{'urls': [{'start': 81, 'end': 103, 'url': 'http://t.co/MQAlNZ1py1', 'expanded_url': 'http://www.channel3000.com/news/police-woman-kicked-attacker-in-attempted-sexual-assault/-/1648/22065582/-/l9xpr8/-/index.html', 'display_url': 'channel3000.com/news/police-wo…'}], 'mentions': [{'start': 1, 'end': 14, 'username': 'WISCTV_News3', 'id': '16699451'}], 'hashtags': [{'start': 74, 'end': 80, 'tag': 'news3'}, {'start': 130, 'end': 134, 'tag': 'ass'}]}",,Twitter for iPhone,"{'coordinates': {'type': 'Point', 'coordinates': [-89.25850223, 43.09709293]}, 'place_id': '93e191cd736864c0'}",381782418622906368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",“@WISCTV_News3: Police: Woman kicked attacker in attempted sexual assault #news3 http://t.co/MQAlNZ1py1” good job girl! Kick some #ass,381794434355953666,en,2013-09-22T14:57:41.000Z,False,1271153660,everyone,,"[{'type': 'replied_to', 'id': '381782418622906368'}]",16699451
110,"{'mentions': [{'start': 0, 'end': 12, 'username': 'RISSariffic', 'id': '182590224'}, {'start': 13, 'end': 24, 'username': 'Hetzelucas', 'id': '2987421933'}], 'urls': [{'start': 79, 'end': 101, 'url': 'http://t.co/N1sRIy2rQM', 'expanded_url': 'http://mugshots.com/US-Counties/Wisconsin/Milwaukee-County-WI/Devan-Frasch.41289194.html', 'display_url': 'mugshots.com/US-Counties/Wi…'}]}",,Twitter Web Client,{'place_id': '93e191cd736864c0'},351226052967809025,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@RISSariffic @HetzeLucas he was arrested for sexual assault lol.  Look at this http://t.co/N1sRIy2rQM,351533921168662529,en,2013-07-01T02:53:12.000Z,False,360257736,everyone,,"[{'type': 'replied_to', 'id': '351532941815447554'}]",182590224
111,"{'annotations': [{'start': 47, 'end': 56, 'probability': 0.9983, 'type': 'Person', 'normalized_text': 'Tim Duncan'}]}",,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.40018973, 43.07214687]}}",331872206948818944,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",it's always the players you'd suspect. what if Tim Duncan was accused of sexual assault?,331872206948818944,en,2013-05-07T20:44:34.000Z,False,46236656,everyone,,,
112,"{'mentions': [{'start': 0, 'end': 12, 'username': 'marliesanna', 'id': '454091819'}]}",,Tweetbot for Mac,{'place_id': '93e191cd736864c0'},314756716724109313,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@marliesanna agreed. This is the same treatment women get for speaking up against violence and sexual assault, too. It’s systemic.",314758288057188352,en,2013-03-21T15:19:58.000Z,False,9510922,everyone,,"[{'type': 'replied_to', 'id': '314758144158994432'}]",454091819
113,"{'urls': [{'start': 44, 'end': 66, 'url': 'http://t.co/bltjRd3RIV', 'expanded_url': 'http://alltagssexismus.de/gauck/en', 'display_url': 'alltagssexismus.de/gauck/en'}]}",,Tweetbot for Mac,,309397950935752704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",I love that the signatures at the bottom of http://t.co/bltjRd3RIV are a reminder that sexism and sexual assault aren’t a “Women’s Issue” &lt;3,309397950935752704,en,2013-03-06T20:19:54.000Z,False,9510922,everyone,,,
114,,,Tweetbot for Mac,{'place_id': '93e191cd736864c0'},306205862362480640,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Have a friend looking for online resources or support for sexual assault survivors. Any recommendations you’ve had experience with?,306205862362480640,en,2013-02-26T00:55:41.000Z,False,9510922,everyone,,,
115,"{'urls': [{'start': 117, 'end': 137, 'url': 'http://t.co/XGl4s2s0', 'expanded_url': 'http://bitly.com/Wmndvz', 'display_url': 'bitly.com/Wmndvz'}]}",,eLobbyist,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '93e191cd736864c0'}",297853614435737600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","AB552 [Update] Statute of limitations for first-degree sexual assault, attempted homicide, and attempted first-de... http://t.co/XGl4s2s0",297853614435737600,en,2013-02-02T23:46:50.000Z,False,104739158,everyone,,,
116,"{'urls': [{'start': 117, 'end': 137, 'url': 'http://t.co/ClVLIJF4', 'expanded_url': 'http://bitly.com/Wk3VqP', 'display_url': 'bitly.com/Wk3VqP'}]}",,eLobbyist,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '93e191cd736864c0'}",297428337842847744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","SB473 [Update] Statute of limitations for first-degree sexual assault, attempted homicide, and attempted first-de... http://t.co/ClVLIJF4",297428337842847744,en,2013-02-01T19:36:56.000Z,False,104739158,everyone,,,
117,"{'urls': [{'start': 103, 'end': 123, 'url': 'http://t.co/YFATQw52', 'expanded_url': 'http://bitly.com/Y0kvuc', 'display_url': 'bitly.com/Y0kvuc'}]}",,eLobbyist,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '93e191cd736864c0'}",297310050261807104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",AB243 [Update] Sexual assault of a student by a member of a school staff and providing a penalty. (FE) http://t.co/YFATQw52,297310050261807104,en,2013-02-01T11:46:54.000Z,False,104739158,everyone,,,
118,"{'urls': [{'start': 103, 'end': 123, 'url': 'http://t.co/YFATQw52', 'expanded_url': 'http://bitly.com/Y0kvuc', 'display_url': 'bitly.com/Y0kvuc'}]}",,eLobbyist,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '93e191cd736864c0'}",294398225304154112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",AB243 [Update] Sexual assault of a student by a member of a school staff and providing a penalty. (FE) http://t.co/YFATQw52,294398225304154112,en,2013-01-24T10:56:21.000Z,False,104739158,everyone,,,
119,"{'urls': [{'start': 19, 'end': 39, 'url': 'http://t.co/jiw9P5Cc', 'expanded_url': 'http://fox6now.com/2013/01/09/sources-west-allis-officer-arrested-for-sexual-assault-misconduct-in-office/', 'display_url': 'fox6now.com/2013/01/09/sou…'}]}",,Twitter for iPhone,"{'coordinates': {'type': 'Point', 'coordinates': [-89.40975019, 43.06814751]}, 'place_id': '93e191cd736864c0'}",289237252767358976,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",No freaking way... http://t.co/jiw9P5Cc,289237252767358976,en,2013-01-10T05:08:29.000Z,False,42230559,everyone,,,
120,,,Tweetbot for Mac,{'place_id': '93e191cd736864c0'},285183364128968705,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","For women, we're raised understanding that rape + sexual assault is something we always need to protect against. It's in our blood.",285183364128968705,en,2012-12-30T00:39:47.000Z,False,9510922,everyone,,,
121,,,Tweetbot for Mac,{'place_id': '93e191cd736864c0'},285183072251559936,"{'retweet_count': 5, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}","On top of rarely seeing justice and being blamed for crimes against them, we don't support rape or sexual assault victims in any real way.",285183072251559936,en,2012-12-30T00:38:37.000Z,False,9510922,everyone,,,
122,"{'urls': [{'start': 50, 'end': 70, 'url': 'http://t.co/a6jFM6MM', 'expanded_url': 'http://bit.ly/WvOKcW', 'display_url': 'bit.ly/WvOKcW'}], 'hashtags': [{'start': 71, 'end': 79, 'tag': 'Madison'}, {'start': 80, 'end': 90, 'tag': 'Wisconsin'}]}",,Topix Geo,"{'coordinates': {'type': 'Point', 'coordinates': [-89.4164812, 43.0653319]}, 'place_id': '93e191cd736864c0'}",258316010560561152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Police release sketch of sexual assault suspect - http://t.co/a6jFM6MM #Madison #Wisconsin,258316010560561152,en,2012-10-16T21:18:30.000Z,False,89812853,everyone,,,
